County	Election Date	Precinct	Contest Group ID	Contest Type	Contest Name	Choice	Choice Party	Vote For	Election Day	One Stop	Absentee by Mail	Provisional	Total Votes	Real Precinct
UNION	09/10/2019	032	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Dan McCready	DEM	1	135	328	3	0	466	Y
UNION	09/10/2019	032	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Jeff Scott	LIB	1	2	3	0	0	5	Y
UNION	09/10/2019	033	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Allen Smith	GRE	1	2	1	0	0	3	Y
UNION	09/10/2019	033	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Dan Bishop	REP	1	411	223	9	0	643	Y
UNION	09/10/2019	033	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Dan McCready	DEM	1	222	142	1	0	365	Y
UNION	09/10/2019	033	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Jeff Scott	LIB	1	5	3	0	0	8	Y
UNION	09/10/2019	034	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Allen Smith	GRE	1	1	0	0	0	1	Y
UNION	09/10/2019	034	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Dan Bishop	REP	1	564	461	9	0	1034	Y
UNION	09/10/2019	034	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Dan McCready	DEM	1	185	225	2	0	412	Y
UNION	09/10/2019	034	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Jeff Scott	LIB	1	2	2	0	0	4	Y
UNION	09/10/2019	035	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Allen Smith	GRE	1	2	0	0	0	2	Y
UNION	09/10/2019	035	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Dan Bishop	REP	1	273	289	3	0	565	Y
UNION	09/10/2019	035	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Dan McCready	DEM	1	162	196	3	0	361	Y
UNION	09/10/2019	035	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Jeff Scott	LIB	1	3	1	0	0	4	Y
UNION	09/10/2019	036	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Allen Smith	GRE	1	0	0	0	0	0	Y
UNION	09/10/2019	036	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Dan Bishop	REP	1	333	228	4	0	565	Y
UNION	09/10/2019	036	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Dan McCready	DEM	1	108	110	1	0	219	Y
UNION	09/10/2019	036	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Jeff Scott	LIB	1	0	0	0	0	0	Y
UNION	09/10/2019	037A	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Allen Smith	GRE	1	3	0	0	0	3	Y
UNION	09/10/2019	037A	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Dan Bishop	REP	1	516	476	8	0	1000	Y
UNION	09/10/2019	037A	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Dan McCready	DEM	1	431	549	2	0	982	Y
UNION	09/10/2019	037A	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Jeff Scott	LIB	1	8	6	0	0	14	Y
UNION	09/10/2019	037B	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Allen Smith	GRE	1	0	1	0	0	1	Y
UNION	09/10/2019	037B	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Dan Bishop	REP	1	286	195	3	0	484	Y
UNION	09/10/2019	037B	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Dan McCready	DEM	1	155	125	7	0	287	Y
UNION	09/10/2019	037B	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Jeff Scott	LIB	1	1	1	0	0	2	Y
UNION	09/10/2019	038A	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Allen Smith	GRE	1	3	2	0	0	5	Y
UNION	09/10/2019	038A	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Dan Bishop	REP	1	422	278	6	0	706	Y
UNION	09/10/2019	038A	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Dan McCready	DEM	1	312	260	2	0	574	Y
UNION	09/10/2019	038A	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Jeff Scott	LIB	1	9	3	0	0	12	Y
UNION	09/10/2019	038B	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Allen Smith	GRE	1	2	0	0	0	2	Y
UNION	09/10/2019	038B	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Dan Bishop	REP	1	376	210	1	0	587	Y
UNION	09/10/2019	038B	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Dan McCready	DEM	1	233	139	4	0	376	Y
UNION	09/10/2019	038B	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Jeff Scott	LIB	1	6	1	0	0	7	Y
UNION	09/10/2019	039	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Allen Smith	GRE	1	1	0	0	0	1	Y
UNION	09/10/2019	039	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Dan Bishop	REP	1	410	322	2	0	734	Y
UNION	09/10/2019	039	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Dan McCready	DEM	1	109	102	2	0	213	Y
UNION	09/10/2019	039	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Jeff Scott	LIB	1	3	0	0	0	3	Y
UNION	09/10/2019	040	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Allen Smith	GRE	1	4	0	0	0	4	Y
UNION	09/10/2019	040	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Dan Bishop	REP	1	586	405	14	0	1005	Y
UNION	09/10/2019	040	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Dan McCready	DEM	1	337	346	13	0	696	Y
UNION	09/10/2019	040	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Jeff Scott	LIB	1	3	3	0	0	6	Y
UNION	09/10/2019	041	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Allen Smith	GRE	1	2	0	0	0	2	Y
UNION	09/10/2019	041	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Dan Bishop	REP	1	608	400	14	0	1022	Y
UNION	09/10/2019	041	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Dan McCready	DEM	1	317	383	16	0	716	Y
UNION	09/10/2019	041	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Jeff Scott	LIB	1	0	0	0	0	0	Y
UNION	09/10/2019	042	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Allen Smith	GRE	1	1	1	0	0	2	Y
UNION	09/10/2019	042	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Dan Bishop	REP	1	282	192	3	0	477	Y
UNION	09/10/2019	042	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Dan McCready	DEM	1	154	137	1	0	292	Y
UNION	09/10/2019	042	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Jeff Scott	LIB	1	2	1	0	0	3	Y
UNION	09/10/2019	043	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Allen Smith	GRE	1	2	1	0	0	3	Y
UNION	09/10/2019	043	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Dan Bishop	REP	1	14	27	0	0	41	Y
UNION	09/10/2019	043	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Dan McCready	DEM	1	112	132	0	0	244	Y
UNION	09/10/2019	043	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Jeff Scott	LIB	1	2	0	0	0	2	Y
UNION	09/10/2019	ABSENTEE	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Allen Smith	GRE	1	0	0	0	0	0	N
UNION	09/10/2019	ABSENTEE	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Dan Bishop	REP	1	0	0	0	0	0	N
UNION	09/10/2019	ABSENTEE	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Dan McCready	DEM	1	0	0	0	0	0	N
UNION	09/10/2019	ABSENTEE	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Jeff Scott	LIB	1	0	0	0	0	0	N
UNION	09/10/2019	CURBSIDE	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Allen Smith	GRE	1	0	0	0	0	0	N
UNION	09/10/2019	CURBSIDE	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Dan Bishop	REP	1	0	0	0	0	0	N
UNION	09/10/2019	CURBSIDE	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Dan McCready	DEM	1	0	0	0	0	0	N
UNION	09/10/2019	CURBSIDE	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Jeff Scott	LIB	1	0	0	0	0	0	N
UNION	09/10/2019	PROVISIONAL	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Allen Smith	GRE	1	0	0	0	0	0	N
UNION	09/10/2019	PROVISIONAL	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Dan Bishop	REP	1	0	0	0	0	0	N
UNION	09/10/2019	PROVISIONAL	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Dan McCready	DEM	1	0	0	0	0	0	N
UNION	09/10/2019	PROVISIONAL	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Jeff Scott	LIB	1	0	0	0	0	0	N
UNION	09/10/2019	TRANSFER	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Allen Smith	GRE	1	0	0	0	0	0	N
UNION	09/10/2019	TRANSFER	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Dan Bishop	REP	1	0	0	0	0	0	N
UNION	09/10/2019	TRANSFER	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Dan McCready	DEM	1	0	0	0	0	0	N
UNION	09/10/2019	TRANSFER	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Jeff Scott	LIB	1	0	0	0	0	0	N
ANSON	09/10/2019	ANS	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Allen Smith	GRE	1	1	0	0	0	1	Y
ANSON	09/10/2019	ANS	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Dan Bishop	REP	1	133	27	0	0	160	Y
ANSON	09/10/2019	ANS	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Dan McCready	DEM	1	159	68	1	0	228	Y
ANSON	09/10/2019	ANS	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Jeff Scott	LIB	1	1	1	0	0	2	Y
ANSON	09/10/2019	BURN	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Allen Smith	GRE	1	0	0	0	0	0	Y
ANSON	09/10/2019	BURN	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Dan Bishop	REP	1	296	59	4	0	359	Y
ANSON	09/10/2019	BURN	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Dan McCready	DEM	1	103	41	2	0	146	Y
ANSON	09/10/2019	BURN	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Jeff Scott	LIB	1	0	1	0	0	1	Y
ANSON	09/10/2019	GULL	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Allen Smith	GRE	1	0	0	0	0	0	Y
ANSON	09/10/2019	GULL	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Dan Bishop	REP	1	111	36	0	0	147	Y
ANSON	09/10/2019	GULL	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Dan McCready	DEM	1	101	121	4	0	226	Y
ANSON	09/10/2019	GULL	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Jeff Scott	LIB	1	0	2	0	0	2	Y
ANSON	09/10/2019	LILE	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Allen Smith	GRE	1	1	0	0	0	1	Y
ANSON	09/10/2019	LILE	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Dan Bishop	REP	1	217	103	2	0	322	Y
ANSON	09/10/2019	LILE	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Dan McCready	DEM	1	262	273	8	0	543	Y
ANSON	09/10/2019	LILE	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Jeff Scott	LIB	1	2	0	0	0	2	Y
ANSON	09/10/2019	MM	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Allen Smith	GRE	1	0	0	0	0	0	Y
ANSON	09/10/2019	MM	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Dan Bishop	REP	1	46	29	0	0	75	Y
ANSON	09/10/2019	MM	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Dan McCready	DEM	1	157	176	0	0	333	Y
ANSON	09/10/2019	MM	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Jeff Scott	LIB	1	0	0	0	0	0	Y
ANSON	09/10/2019	PEAC	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Allen Smith	GRE	1	1	3	0	0	4	Y
ANSON	09/10/2019	PEAC	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Dan Bishop	REP	1	331	59	1	0	391	Y
ANSON	09/10/2019	PEAC	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Dan McCready	DEM	1	93	28	0	0	121	Y
ANSON	09/10/2019	PEAC	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Jeff Scott	LIB	1	0	0	0	0	0	Y
ANSON	09/10/2019	POLK	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Allen Smith	GRE	1	0	0	0	0	0	Y
ANSON	09/10/2019	POLK	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Dan Bishop	REP	1	127	41	0	0	168	Y
ANSON	09/10/2019	POLK	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Dan McCready	DEM	1	103	26	0	0	129	Y
ANSON	09/10/2019	POLK	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Jeff Scott	LIB	1	0	0	0	0	0	Y
ANSON	09/10/2019	W1	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Allen Smith	GRE	1	1	1	0	0	2	Y
ANSON	09/10/2019	W1	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Dan Bishop	REP	1	96	96	1	0	193	Y
ANSON	09/10/2019	W1	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Dan McCready	DEM	1	220	296	13	0	529	Y
ANSON	09/10/2019	W1	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Jeff Scott	LIB	1	2	2	0	0	4	Y
ANSON	09/10/2019	W2	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Allen Smith	GRE	1	2	1	0	0	3	Y
ANSON	09/10/2019	W2	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Dan Bishop	REP	1	68	86	0	0	154	Y
ANSON	09/10/2019	W2	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Dan McCready	DEM	1	136	225	3	0	364	Y
ANSON	09/10/2019	W2	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Jeff Scott	LIB	1	1	0	0	0	1	Y
ANSON	09/10/2019	W3	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Allen Smith	GRE	1	0	0	0	0	0	Y
ANSON	09/10/2019	W3	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Dan Bishop	REP	1	106	219	1	0	326	Y
ANSON	09/10/2019	W3	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Dan McCready	DEM	1	142	335	7	0	484	Y
ANSON	09/10/2019	W3	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Jeff Scott	LIB	1	1	1	0	0	2	Y
ANSON	09/10/2019	WS	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Allen Smith	GRE	1	0	0	0	0	0	Y
ANSON	09/10/2019	WS	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Dan Bishop	REP	1	68	12	0	0	80	Y
ANSON	09/10/2019	WS	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Dan McCready	DEM	1	40	16	0	0	56	Y
ANSON	09/10/2019	WS	1001	S	US HOUSE OF REPRESENTATIVES DISTRICT 09	Jeff Scott	LIB	1	1	0	0	0	1	Y
BEAUFORT	09/10/2019	ABSENTEE	1002	S	US HOUSE OF REPRESENTATIVES DISTRICT 03	Allen Thomas	DEM	1	0	0	10	0	10	N
BEAUFORT	09/10/2019	ABSENTEE	1002	S	US HOUSE OF REPRESENTATIVES DISTRICT 03	Greg Holt	CST	1	0	0	0	0	0	N
BEAUFORT	09/10/2019	ABSENTEE	1002	S	US HOUSE OF REPRESENTATIVES DISTRICT 03	Greg Murphy	REP	1	0	0	11	0	11	N
BEAUFORT	09/10/2019	ABSENTEE	1002	S	US HOUSE OF REPRESENTATIVES DISTRICT 03	Tim Harris	LIB	1	0	0	0	0	0	N
BEAUFORT	09/10/2019	AUROR	1002	S	US HOUSE OF REPRESENTATIVES DISTRICT 03	Allen Thomas	DEM	1	115	0	0	0	115	Y
BEAUFORT	09/10/2019	AUROR	1002	S	US HOUSE OF REPRESENTATIVES DISTRICT 03	Greg Holt	CST	1	1	0	0	0	1	Y
BEAUFORT	09/10/2019	AUROR	1002	S	US HOUSE OF REPRESENTATIVES DISTRICT 03	Greg Murphy	REP	1	121	0	0	0	121	Y
BEAUFORT	09/10/2019	AUROR	1002	S	US HOUSE OF REPRESENTATIVES DISTRICT 03	Tim Harris	LIB	1	0	0	0	0	0	Y
BEAUFORT	09/10/2019	BEADM	1002	S	US HOUSE OF REPRESENTATIVES DISTRICT 03	Allen Thomas	DEM	1	30	0	0	0	30	Y
BEAUFORT	09/10/2019	BEADM	1002	S	US HOUSE OF REPRESENTATIVES DISTRICT 03	Greg Holt	CST	1	1	0	0	0	1	Y
BEAUFORT	09/10/2019	BEADM	1002	S	US HOUSE OF REPRESENTATIVES DISTRICT 03	Greg Murphy	REP	1	284	0	0	0	284	Y
BEAUFORT	09/10/2019	BEADM	1002	S	US HOUSE OF REPRESENTATIVES DISTRICT 03	Tim Harris	LIB	1	1	0	0	0	1	Y
BEAUFORT	09/10/2019	BELHV	1002	S	US HOUSE OF REPRESENTATIVES DISTRICT 03	Allen Thomas	DEM	1	140	0	0	0	140	Y
BEAUFORT	09/10/2019	BELHV	1002	S	US HOUSE OF REPRESENTATIVES DISTRICT 03	Greg Holt	CST	1	4	0	0	0	4	Y
BEAUFORT	09/10/2019	BELHV	1002	S	US HOUSE OF REPRESENTATIVES DISTRICT 03	Greg Murphy	REP	1	189	0	0	0	189	Y
BEAUFORT	09/10/2019	BELHV	1002	S	US HOUSE OF REPRESENTATIVES DISTRICT 03	Tim Harris	LIB	1	1	0	0	0	1	Y
BEAUFORT	09/10/2019	BLCK	1002	S	US HOUSE OF REPRESENTATIVES DISTRICT 03	Allen Thomas	DEM	1	108	0	0	0	108	Y
BEAUFORT	09/10/2019	BLCK	1002	S	US HOUSE OF REPRESENTATIVES DISTRICT 03	Greg Holt	CST	1	4	0	0	0	4	Y
BEAUFORT	09/10/2019	BLCK	1002	S	US HOUSE OF REPRESENTATIVES DISTRICT 03	Greg Murphy	REP	1	111	0	0	0	111	Y
BEAUFORT	09/10/2019	BLCK	1002	S	US HOUSE OF REPRESENTATIVES DISTRICT 03	Tim Harris	LIB	1	0	0	0	0	0	Y
BEAUFORT	09/10/2019	CHOCO	1002	S	US HOUSE OF REPRESENTATIVES DISTRICT 03	Allen Thomas	DEM	1	139	0	0	0	139	Y
BEAUFORT	09/10/2019	CHOCO	1002	S	US HOUSE OF REPRESENTATIVES DISTRICT 03	Greg Holt	CST	1	2	0	0	0	2	Y
BEAUFORT	09/10/2019	CHOCO	1002	S	US HOUSE OF REPRESENTATIVES DISTRICT 03	Greg Murphy	REP	1	350	0	0	0	350	Y
BEAUFORT	09/10/2019	CHOCO	1002	S	US HOUSE OF REPRESENTATIVES DISTRICT 03	Tim Harris	LIB	1	1	0	0	0	1	Y
BEAUFORT	09/10/2019	EDWAR	1002	S	US HOUSE OF REPRESENTATIVES DISTRICT 03	Allen Thomas	DEM	1	77	0	0	0	77	Y
BEAUFORT	09/10/2019	EDWAR	1002	S	US HOUSE OF REPRESENTATIVES DISTRICT 03	Greg Holt	CST	1	1	0	0	0	1	Y
BEAUFORT	09/10/2019	EDWAR	1002	S	US HOUSE OF REPRESENTATIVES DISTRICT 03	Greg Murphy	REP	1	121	0	0	0	121	Y
BEAUFORT	09/10/2019	EDWAR	1002	S	US HOUSE OF REPRESENTATIVES DISTRICT 03	Tim Harris	LIB	1	2	0	0	0	2	Y
BEAUFORT	09/10/2019	GILEA	1002	S	US HOUSE OF REPRESENTATIVES DISTRICT 03	Allen Thomas	DEM	1	154	0	0	0	154	Y
BEAUFORT	09/10/2019	GILEA	1002	S	US HOUSE OF REPRESENTATIVES DISTRICT 03	Greg Holt	CST	1	1	0	0	0	1	Y
BEAUFORT	09/10/2019	GILEA	1002	S	US HOUSE OF REPRESENTATIVES DISTRICT 03	Greg Murphy	REP	1	317	0	0	0	317	Y
BEAUFORT	09/10/2019	GILEA	1002	S	US HOUSE OF REPRESENTATIVES DISTRICT 03	Tim Harris	LIB	1	2	0	0	0	2	Y
BEAUFORT	09/10/2019	HB	1002	S	US HOUSE OF REPRESENTATIVES DISTRICT 03	Allen Thomas	DEM	1	24	0	0	0	24	Y
BEAUFORT	09/10/2019	HB	1002	S	US HOUSE OF REPRESENTATIVES DISTRICT 03	Greg Holt	CST	1	2	0	0	0	2	Y
BEAUFORT	09/10/2019	HB	1002	S	US HOUSE OF REPRESENTATIVES DISTRICT 03	Greg Murphy	REP	1	126	0	0	0	126	Y
BEAUFORT	09/10/2019	HB	1002	S	US HOUSE OF REPRESENTATIVES DISTRICT 03	Tim Harris	LIB	1	0	0	0	0	0	Y
BEAUFORT	09/10/2019	NCRK	1002	S	US HOUSE OF REPRESENTATIVES DISTRICT 03	Allen Thomas	DEM	1	57	0	0	0	57	Y
BEAUFORT	09/10/2019	NCRK	1002	S	US HOUSE OF REPRESENTATIVES DISTRICT 03	Greg Holt	CST	1	0	0	0	0	0	Y
BEAUFORT	09/10/2019	NCRK	1002	S	US HOUSE OF REPRESENTATIVES DISTRICT 03	Greg Murphy	REP	1	242	0	0	0	242	Y
BEAUFORT	09/10/2019	NCRK	1002	S	US HOUSE OF REPRESENTATIVES DISTRICT 03	Tim Harris	LIB	1	2	0	0	0	2	Y
BEAUFORT	09/10/2019	OLDF	1002	S	US HOUSE OF REPRESENTATIVES DISTRICT 03	Allen Thomas	DEM	1	79	0	0	0	79	Y
BEAUFORT	09/10/2019	OLDF	1002	S	US HOUSE OF REPRESENTATIVES DISTRICT 03	Greg Holt	CST	1	0	0	0	0	0	Y
BEAUFORT	09/10/2019	OLDF	1002	S	US HOUSE OF REPRESENTATIVES DISTRICT 03	Greg Murphy	REP	1	118	0	0	0	118	Y
BEAUFORT	09/10/2019	OLDF	1002	S	US HOUSE OF REPRESENTATIVES DISTRICT 03	Tim Harris	LIB	1	0	0	0	0	0	Y
BEAUFORT	09/10/2019	OS AURORA	1002	S	US HOUSE OF REPRESENTATIVES DISTRICT 03	Allen Thomas	DEM	1	0	28	0	0	28	N
BEAUFORT	09/10/2019	OS AURORA	1002	S	US HOUSE OF REPRESENTATIVES DISTRICT 03	Greg Holt	CST	1	0	1	0	0	1	N
BEAUFORT	09/10/2019	OS AURORA	1002	S	US HOUSE OF REPRESENTATIVES DISTRICT 03	Greg Murphy	REP	1	0	24	0	0	24	N
BEAUFORT	09/10/2019	OS AURORA	1002	S	US HOUSE OF REPRESENTATIVES DISTRICT 03	Tim Harris	LIB	1	0	0	0	0	0	N
BEAUFORT	09/10/2019	OS BELHAVEN	1002	S	US HOUSE OF REPRESENTATIVES DISTRICT 03	Allen Thomas	DEM	1	0	32	0	0	32	N
BEAUFORT	09/10/2019	OS BELHAVEN	1002	S	US HOUSE OF REPRESENTATIVES DISTRICT 03	Greg Holt	CST	1	0	0	0	0	0	N
BEAUFORT	09/10/2019	OS BELHAVEN	1002	S	US HOUSE OF REPRESENTATIVES DISTRICT 03	Greg Murphy	REP	1	0	53	0	0	53	N
BEAUFORT	09/10/2019	OS BELHAVEN	1002	S	US HOUSE OF REPRESENTATIVES DISTRICT 03	Tim Harris	LIB	1	0	0	0	0	0	N
BEAUFORT	09/10/2019	OS BOE	1002	S	US HOUSE OF REPRESENTATIVES DISTRICT 03	Allen Thomas	DEM	1	0	1194	0	0	1194	N
BEAUFORT	09/10/2019	OS BOE	1002	S	US HOUSE OF REPRESENTATIVES DISTRICT 03	Greg Holt	CST	1	0	19	0	0	19	N
BEAUFORT	09/10/2019	OS BOE	1002	S	US HOUSE OF REPRESENTATIVES DISTRICT 03	Greg Murphy	REP	1	0	1732	0	0	1732	N
BEAUFORT	09/10/2019	OS BOE	1002	S	US HOUSE OF REPRESENTATIVES DISTRICT 03	Tim Harris	LIB	1	0	4	0	0	4	N
BEAUFORT	09/10/2019	PANTE	1002	S	US HOUSE OF REPRESENTATIVES DISTRICT 03	Allen Thomas	DEM	1	68	0	0	0	68	Y
BEAUFORT	09/10/2019	PANTE	1002	S	US HOUSE OF REPRESENTATIVES DISTRICT 03	Greg Holt	CST	1	1	0	0	0	1	Y
BEAUFORT	09/10/2019	PANTE	1002	S	US HOUSE OF REPRESENTATIVES DISTRICT 03	Greg Murphy	REP	1	153	0	0	0	153	Y
BEAUFORT	09/10/2019	PANTE	1002	S	US HOUSE OF REPRESENTATIVES DISTRICT 03	Tim Harris	LIB	1	0	0	0	0	0	Y
BEAUFORT	09/10/2019	PINET	1002	S	US HOUSE OF REPRESENTATIVES DISTRICT 03	Allen Thomas	DEM	1	15	0	0	0	15	Y
BEAUFORT	09/10/2019	PINET	1002	S	US HOUSE OF REPRESENTATIVES DISTRICT 03	Greg Holt	CST	1	1	0	0	0	1	Y
BEAUFORT	09/10/2019	PINET	1002	S	US HOUSE OF REPRESENTATIVES DISTRICT 03	Greg Murphy	REP	1	166	0	0	0	166	Y
BEAUFORT	09/10/2019	PINET	1002	S	US HOUSE OF REPRESENTATIVES DISTRICT 03	Tim Harris	LIB	1	0	0	0	0	0	Y
BEAUFORT	09/10/2019	PROVISIONAL	1002	S	US HOUSE OF REPRESENTATIVES DISTRICT 03	Allen Thomas	DEM	1	0	0	0	0	0	N
BEAUFORT	09/10/2019	PROVISIONAL	1002	S	US HOUSE OF REPRESENTATIVES DISTRICT 03	Greg Holt	CST	1	0	0	0	0	0	N
BEAUFORT	09/10/2019	PROVISIONAL	1002	S	US HOUSE OF REPRESENTATIVES DISTRICT 03	Greg Murphy	REP	1	0	0	0	0	0	N
BEAUFORT	09/10/2019	PROVISIONAL	1002	S	US HOUSE OF REPRESENTATIVES DISTRICT 03	Tim Harris	LIB	1	0	0	0	0	0	N
BEAUFORT	09/10/2019	PSJW3	1002	S	US HOUSE OF REPRESENTATIVES DISTRICT 03	Allen Thomas	DEM	1	86	0	0	0	86	Y
BEAUFORT	09/10/2019	PSJW3	1002	S	US HOUSE OF REPRESENTATIVES DISTRICT 03	Greg Holt	CST	1	1	0	0	0	1	Y
